Year,Model,Color,Base MSRP,Total MSRP,Selling Price,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State,Options
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,52004,52004.0,0.0,46960.0,Factory to port,False,,JTMFB3FVXPD154839,Interstate Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Premium Package | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,52004,,0.0,46960.0,Factory to port,True,DealerHold,JTMFB3FVXPD154890,Valenti Toyota,RI,50 State Emissions | All-Weather Liner Package[installed_msrp] | Premium Package | Special Color | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,52738,,6990.0,53950.0,Factory to port,True,DealerHold,JTMFB3FVXPD154937,Toyota of Midland,TX,** -Port Installed (AWD) | ** -Port Installed (CN) | ** -Port Installed (PRM) | 50 State Emissions | AutoInc Prime Protection | Market ADJ | PDS - with Texas State Inspection | Premium Carpet Mat Set | Premium Package | Special Color | Vehicle Fueling (4 Gal.) | Vehicle Protection Premium Package | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,52029,,3117.0,50077.0,Port to dealer,True,,JTMFB3FVXPD155487,Norm Reeves Toyota San Diego,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | KARR Security System | Premium Package | Repel Shield Appearance Care | Special Color | Weather Package
2023,XSE AWD,Blueprint/Midnight Black Metallic Roof,46960,51340,,0.0,46960.0,Factory to port,True,DealerHold,JTMFB3FVXPD155599,Ira Toyota,MA,50 State Emissions | Premium Package | Quick Charge Cable Package[installed_msrp] | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,51579,,0.0,46960.0,Port to dealer,False,DealerHold,JTMFB3FVXPD155702,Mountain States Toyota,CO,50 State Emissions | Carpet Mat Package[installed_msrp] | Premium Package | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,52506,52506.0,0.0,46960.0,Factory to port,False,,JTMFB3FVXPD155747,Team Toyota of Princeton,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,52352,,0.0,46960.0,Factory to port,False,,JTMFB3FVXPD155764,Pohanka Toyota of Salisbury,MD,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Rear Bumper Applique[installed_msrp] | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,51649,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FVXPD155795,Toyota of Huntington Beach,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Premium Package | Quick Charge Cable Package[installed_msrp] | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,51883,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FVXPD155960,Hertrich Toyota of Pocomoke,MD,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,52098,,0.0,46960.0,Factory to port,False,,JTMFB3FVXPD156042,Millennium Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,51954,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FVXPD156140,Emerson Toyota,ME,50 State Emissions | All-Weather Liner Package[installed_msrp] | Integrated Dashcam[installed_msrp] | Premium Package | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,52232,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FVXPD156168,Northway Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,51883,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FVXPD156266,Maguire Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,52663,,0.0,46960.0,Factory to port,True,DealerHold,JTMFB3FVXPD156395,Parkway Toyota,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Premium Package | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,52004,,2242.0,49202.0,Factory to port,True,,JTMFB3FVXPD156414,Toyota of Lancaster,CA,50 State Emissions | CILAJET | Carpet Mat Package[installed_msrp] | EXPRESS CODE THEFT DETER | Owner's Portfolio | PRO PACK AUTO TRIM | Premium Package | RECOVR | Special Color | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,51765,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FVXPD156431,Culver City Toyota,CA,50 State Emissions | Premium Package | Quick Charge Cable Package[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,52319,,0.0,46960.0,Factory to port,True,DealerHold,JTMFB3FVXPD156459,Hometown Toyota,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Premium Package | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,51270,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FVXPD156509,Expressway Toyota,MA,50 State Emissions | Premium Package | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,52004,52584.0,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FVXPD156543,Santa Margarita Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Premium Package | Special Color | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,51765,54353.25,0.0,46960.0,Factory to port,False,,JTMFB3FVXPD156638,Copeland Toyota,MA,50 State Emissions | Premium Package | Quick Charge Cable Package[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,51777,54371.0,2594.0,49554.0,Factory to port,False,DealerHold,JTMFB3FVXPD156722,Hudson Toyota,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Diamond Ceramic Coating and Documentation Fee | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Rear Bumper Applique[installed_msrp] | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,52133,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FVXPD156803,Deery Brothers Toyota,IA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,52557,,0.0,46960.0,Factory to port,True,DealerHold,JTMFB3FVXPD156817,Heritage Toyota Catonsville,MD,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Blueprint/Midnight Black Metallic Roof,46960,51894,51894.0,0.0,46960.0,Factory to port,True,,JTMFB3FVXPD157059,Alderman's Toyota,VT,50 State Emissions | All-Weather Liner Package[installed_msrp] | Premium Package | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Blueprint/Midnight Black Metallic Roof,46960,52322,52322.0,0.0,46960.0,Factory to port,True,,JTMFB3FVXPD157109,"Stapp Interstate Toyota, Inc.",CO,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Sill Protectors[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Premium Package | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,52506,57506.0,0.0,46960.0,Factory to port,False,Available,JTMFB3FVXPD157238,"Glen Motors, Inc.",NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,52004,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FVXPD157370,Boch Toyota South,MA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Premium Package | Special Color | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,51765,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FVXPD157420,Ira Toyota of Manchester,NH,50 State Emissions | Premium Package | Quick Charge Cable Package[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,52487,53067.0,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FVXPD157465,Santa Margarita Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Premium Package | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,51963,51963.0,0.0,46960.0,Factory to port,False,,JTMFB3FVXPD157529,Hillside Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Body Side Moldings[installed_msrp] | Owner's Portfolio | Premium Package | Rear Bumper Applique[installed_msrp] | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,53291,53291.0,0.0,46960.0,Factory to port,True,DealerHold,JTMFB3FVXPD157563,Modesto Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,53595,,0.0,46960.0,Factory to port,False,Available,JTMFB3FVXPD157577,Toyota of Glendora,CA,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Sill Protectors[installed_msrp] | Integrated Dashcam[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Premium Package | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather Package"
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,52098,,0.0,46960.0,Factory to port,False,,JTMFB3FVXPD157594,Millennium Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,51579,,0.0,46960.0,Factory to port,True,DealerHold,JTMFB3FVXPD157739,Mountain States Toyota,CO,50 State Emissions | Carpet Mat Package[installed_msrp] | Premium Package | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,51708,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FVXPD157756,Steet Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
2023,XSE AWD,Blueprint/Midnight Black Metallic Roof,46960,51340,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FVXPD157806,Lexington Toyota,MA,50 State Emissions | Premium Package | Quick Charge Cable Package[installed_msrp] | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,52762,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FVXPD157837,Rogers Toyota of Hermiston,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Sill Protectors[installed_msrp] | Premium Package | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,52004,51009.0,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FVXPD157871,Toyota of Hackensack,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Premium Package | Special Color | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,52098,,0.0,46960.0,Factory to port,False,,JTMFB3FVXPD157885,Millennium Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
2023,XSE AWD,Blueprint/Midnight Black Metallic Roof,46960,52268,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FVXPD157921,Royal Moore Toyota,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Premium Package | Quick Charge Cable Package[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,52098,,0.0,46960.0,Factory to port,False,,JTMFB3FVXPD158096,Advantage Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,53141,53721.0,0.0,46960.0,Factory to port,False,,JTMFB3FVXPD158275,Santa Margarita Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Premium Package | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,52293,,0.0,46960.0,Factory to port,False,,JTMFB3FVXPD158339,Lewis Toyota of Dodge City,KS,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | Premium Package | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,51777,,0.0,46960.0,Factory to port,False,Available,JTMFB3FVXPD158342,Toyota of Turnersville,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Rear Bumper Applique[installed_msrp] | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,53443,,0.0,46960.0,Factory to port,False,,JTMFB3FVXPD158373,Dublin Toyota,CA,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Fog Light Accent[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Premium Package | Roof Rack Cross Bars[installed_msrp] | Running Boards[installed_msrp] | Weather Package"
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,52098,,0.0,46960.0,Factory to port,False,,JTMFB3FVXPD158549,Millennium Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
